  0.589999735       1.80894685       1.80398798       1.00000000      0.589999735     -0.303800642     -0.948484302    
  0.599999726       1.82725716       1.82211828       1.00000000      0.599999726     -0.280000687     -0.936000407    
  0.609999716       1.84573925       1.84043086       1.00000000      0.609999716     -0.255800664     -0.922076344    
  0.619999707       1.86439383       1.85892749       1.00000000      0.619999707     -0.231200755     -0.906688511    
  0.629999697       1.88322234       1.87760997       1.00000000      0.629999697     -0.206200778     -0.889812589    
  0.639999688       1.90222561       1.89648032       1.00000000      0.639999688     -0.180800796     -0.871424615    
  0.649999678       1.92140472       1.91554022       1.00000000      0.649999678     -0.155000865     -0.851500690    
  0.659999669       1.94076061       1.93479168       1.00000000      0.659999669     -0.128800869     -0.830016732    
  0.669999659       1.96029449       1.95423663       1.00000000      0.669999659     -0.102200925     -0.806948841    
  0.679999650       1.98000741       1.97387707       1.00000000      0.679999650      -7.52009749E-02 -0.782272935    
  0.689999640       1.99990046       1.99371481       1.00000000      0.689999640      -4.78010178E-02 -0.755964994    
  0.699999630       2.01997471       2.01375198       1.00000000      0.699999630      -2.00010538E-02 -0.728001118    
  0.709999621       2.04023075       2.03399038       1.00000000      0.709999621       8.19897652E-03 -0.698357105    
  0.719999611       2.06067014       2.05443239       1.00000000      0.719999611       3.67988348E-02 -0.667009294    
  0.729999602       2.08129406       2.07507968       1.00000000      0.729999602       6.57988787E-02 -0.633933306    
  0.739999592       2.10210299       2.09593463       1.00000000      0.739999592       9.51987505E-02 -0.599105537    
  0.749999583       2.12309861       2.11699915       1.00000000      0.749999583      0.124998808     -0.562501490    
  0.759999573       2.14428115       2.13827538       1.00000000      0.759999573      0.155198693     -0.524097681    
  0.769999564       2.16565228       2.15976524       1.00000000      0.769999564      0.185798645     -0.483869821    
  0.779999554       2.18721318       2.18147135       1.00000000      0.779999554      0.216798663     -0.441793829    
  0.789999545       2.20896435       2.20339537       1.00000000      0.789999545      0.248198509     -0.397846133    
  0.799999535       2.23090744       2.22553992       1.00000000      0.799999535      0.279998541     -0.352002144    
  0.809999526       2.25304270       2.24790692       1.00000000      0.809999526      0.312198520     -0.304238200    
  0.819999516       2.27537227       2.27049875       1.00000000      0.819999516      0.344798446     -0.254530370    
  0.829999506       2.29789639       2.29331756       1.00000000      0.829999506      0.377798319     -0.202854693    
  0.839999497       2.32061625       2.31636572       1.00000000      0.839999497      0.411198258     -0.149186850    
  0.849999487       2.34353304       2.33964562       1.00000000      0.849999487      0.444998264      -9.35028791E-02
  0.859999478       2.36664748       2.36315942       1.00000000      0.859999478      0.479198217      -3.57790589E-02
  0.869999468       2.38996124       2.38690948       1.00000000      0.869999468      0.513798118       2.40086913E-02
  0.879999459       2.41347504       2.41089845       1.00000000      0.879999459      0.548798084       8.58845711E-02
  0.889999449       2.43718934       2.43512821       1.00000000      0.889999449      0.584197998      0.149872363    
  0.899999440       2.46110654       2.45960164       1.00000000      0.899999440      0.619997978      0.215996206    
  0.909999430       2.48522639       2.48432112       1.00000000      0.909999430      0.656197906      0.284280002    
  0.919999421       2.50955057       2.50928903       1.00000000      0.919999421      0.692797899      0.354747951    
  0.929999411       2.53408027       2.53450775       1.00000000      0.929999411      0.729797840      0.427423656    
  0.939999402       2.55881596       2.55997992       1.00000000      0.939999402      0.767197728      0.502331436    
  0.949999392       2.58375931       2.58570814       1.00000000      0.949999392      0.804997683      0.579495251    
  0.959999382       2.60891080       2.61169481       1.00000000      0.959999382      0.843197584      0.658938944    
  0.969999373       2.63427210       2.63794279       1.00000000      0.969999373      0.881797552      0.740686715    
  0.979999363       2.65984392       2.66445446       1.00000000      0.979999363      0.920797467      0.824762523    
  0.989999354       2.68562675       2.69123268       1.00000000      0.989999354      0.960197449      0.911190331    
  0.999999344       2.71162295       2.71828008       1.00000000      0.999999344      0.999997377      0.999994099    
   1.00999939       2.73783255       2.74559927       1.00000000       1.00999939       1.04019761       1.09119856    
   1.01999938       2.76425695       2.77319312       1.00000000       1.01999938       1.08079743       1.18482602    
   1.02999938       2.79089689       2.80106401       1.00000000       1.02999938       1.12179732       1.28090179    
   1.03999937       2.81775403       2.82921529       1.00000000       1.03999937       1.16319728       1.37944949    
   1.04999936       2.84482884       2.85764933       1.00000000       1.04999936       1.20499730       1.48049343    
   1.05999935       2.87212253       2.88636899       1.00000000       1.05999935       1.24719715       1.58405697    
   1.06999934       2.89963627       2.91537762       1.00000000       1.06999934       1.28979707       1.69016469    
   1.07999933       2.92737103       2.94467759       1.00000000       1.07999933       1.33279705       1.79884040    
   1.08999932       2.95532799       2.97427201       1.00000000       1.08999932       1.37619710       1.91010845    
   1.09999931       2.98350811       3.00416398       1.00000000       1.09999931       1.41999698       2.02399206    
   1.10999930       3.01191211       3.03435636       1.00000000       1.10999930       1.46419692       2.14051580    
   1.11999929       3.04054165       3.06485200       1.00000000       1.11999929       1.50879693       2.25970364    
   1.12999928       3.06939745       3.09565425       1.00000000       1.12999928       1.55379677       2.38157940    
   1.13999927       3.09848046       3.12676597       1.00000000       1.13999927       1.59919667       2.50616693    
   1.14999926       3.12779236       3.15819049       1.00000000       1.14999926       1.64499664       2.63349056    
   1.15999925       3.15733290       3.18993092       1.00000000       1.15999925       1.69119644       2.76357412    
   1.16999924       3.18710446       3.22199011       1.00000000       1.16999924       1.73779655       2.89644194    
   1.17999923       3.21710753       3.25437164       1.00000000       1.17999923       1.78479648       3.03211737    
   1.18999922       3.24734330       3.28707862       1.00000000       1.18999922       1.83219624       3.17062521    
   1.19999921       3.27781248       3.32011437       1.00000000       1.19999921       1.87999630       3.31198883    
   1.20999920       3.30851626       3.35348201       1.00000000       1.20999920       1.92819619       3.45623255    
   1.21999919       3.33945608       3.38718510       1.00000000       1.21999919       1.97679615       3.60338020    
   1.22999918       3.37063265       3.42122674       1.00000000       1.22999918       2.02579594       3.75345564    
   1.23999918       3.40204692       3.45561051       1.00000000       1.23999918       2.07519579       3.90648270    
   1.24999917       3.43370032       3.49033999       1.00000000       1.24999917       2.12499595       4.06248713    
   1.25999916       3.46559358       3.52541852       1.00000000       1.25999916       2.17519569       4.22149038    
   1.26999915       3.49772787       3.56084943       1.00000000       1.26999915       2.22579575       4.38351822    
   1.27999914       3.53010440       3.59663653       1.00000000       1.27999914       2.27679563       4.54859352    
   1.28999913       3.56272340       3.63278341       1.00000000       1.28999913       2.32819557       4.71674156    
   1.29999912       3.59558749       3.66929340       1.00000000       1.29999912       2.37999535       4.88798428    
   1.30999911       3.62869620       3.70617032       1.00000000       1.30999911       2.43219543       5.06234884    
   1.31999910       3.66205144       3.74341798       1.00000000       1.31999910       2.48479533       5.23985577    
   1.32999909       3.69565368       3.78103995       1.00000000       1.32999909       2.53779507       5.42053127    
   1.33999908       3.72950459       3.81904006       1.00000000       1.33999908       2.59119511       5.60439873    
   1.34999907       3.76360488       3.85742188       1.00000000       1.34999907       2.64499497       5.79148245    
   1.35999906       3.79795527       3.89618969       1.00000000       1.35999906       2.69919491       5.98180580    
   1.36999905       3.83255768       3.93534708       1.00000000       1.36999905       2.75379491       6.17539406    
   1.37999904       3.86741233       3.97489786       1.00000000       1.37999904       2.80879474       6.37226915    
   1.38999903       3.90252066       4.01484632       1.00000000       1.38999903       2.86419463       6.57245684    
   1.39999902       3.93788409       4.05519581       1.00000000       1.39999902       2.91999459       6.77598047    
   1.40999901       3.97350264       4.09595156       1.00000000       1.40999901       2.97619438       6.98286343    
   1.41999900       4.00937843       4.13711643       1.00000000       1.41999900       3.03279448       7.19313145    
   1.42999899       4.04551172       4.17869520       1.00000000       1.42999899       3.08979416       7.40680647    
   1.43999898       4.08190393       4.22069168       1.00000000       1.43999898       3.14719439       7.62391424    
   1.44999897       4.11855650       4.26311016       1.00000000       1.44999897       3.20499420       7.84447765    
   1.45999897       4.15546942       4.30595493       1.00000000       1.45999897       3.26319408       8.06852055    
   1.46999896       4.19264460       4.34923077       1.00000000       1.46999896       3.32179403       8.29606819    
   1.47999895       4.23008299       4.39294100       1.00000000       1.47999895       3.38079357       8.52714348    
   1.48999894       4.26778507       4.43709087       1.00000000       1.48999894       3.44019365       8.76177120    
   1.49999893       4.30575323       4.48168421       1.00000000       1.49999893       3.49999380       8.99997520    
   1.50999892       4.34398699       4.52672577       1.00000000       1.50999892       3.56019354       9.24177742    
   1.51999891       4.38248825       4.57222033       1.00000000       1.51999891       3.62079334       9.48720551    
   1.52999890       4.42125750       4.61817169       1.00000000       1.52999890       3.68179321       9.73628044    
   1.53999889       4.46029663       4.66458511       1.00000000       1.53999889       3.74319315       9.98902798    
   1.54999888       4.49960613       4.71146488       1.00000000       1.54999888       3.80499315       10.2454710    
   1.55999887       4.53918648       4.75881577       1.00000000       1.55999887       3.86719275       10.5056343    
   1.56999886       4.57904005       4.80664253       1.00000000       1.56999886       3.92979288       10.7695417    
   1.57999885       4.61916685       4.85495043       1.00000000       1.57999885       3.99279261       11.0372162    
   1.58999884       4.65956831       4.90374327       1.00000000       1.58999884       4.05619240       11.3086834    
   1.59999883       4.70024586       4.95302677       1.00000000       1.59999883       4.11999273       11.5839691    
   1.60999882       4.74119997       5.00280523       1.00000000       1.60999882       4.18419218       11.8630905    
   1.61999881       4.78243160       5.05308437       1.00000000       1.61999881       4.24879217       12.1460772    
   1.62999880       4.82394218       5.10386848       1.00000000       1.62999880       4.31379223       12.4329529    
   1.63999879       4.86573267       5.15516329       1.00000000       1.63999879       4.37919188       12.7237406    
   1.64999878       4.90780497       5.20697355       1.00000000       1.64999878       4.44499207       13.0184641    
   1.65999877       4.95015812       5.25930452       1.00000000       1.65999877       4.51119184       13.3171473    
   1.66999876       4.99279499       5.31216145       1.00000000       1.66999876       4.57779169       13.6198139    
   1.67999876       5.03571558       5.36554909       1.00000000       1.67999876       4.64479160       13.9264898    
   1.68999875       5.07892132       5.41947412       1.00000000       1.68999875       4.71219158       14.2371969    
   1.69999874       5.12241364       5.47394037       1.00000000       1.69999874       4.77999163       14.5519600    
   1.70999873       5.16619253       5.52895451       1.00000000       1.70999873       4.84819126       14.8708019    
   1.71999872       5.21025991       5.58452129       1.00000000       1.71999872       4.91679096       15.1937494    
   1.72999871       5.25461721       5.64064646       1.00000000       1.72999871       4.98579121       15.5208254    
   1.73999870       5.29926443       5.69733620       1.00000000       1.73999870       5.05519104       15.8520536    
   1.74999869       5.34420395       5.75459528       1.00000000       1.74999869       5.12499094       16.1874561    
   1.75999868       5.38943529       5.81242990       1.00000000       1.75999868       5.19519091       16.5270596    
   1.76999867       5.43495989       5.87084532       1.00000000       1.76999867       5.26579046       16.8708858    
   1.77999866       5.48077965       5.92984867       1.00000000       1.77999866       5.33679056       17.2189617    
   1.78999865       5.52689457       5.98944426       1.00000000       1.78999865       5.40819025       17.5713081    
   1.79999864       5.57330656       6.04963923       1.00000000       1.79999864       5.47999001       17.9279499    
   1.80999863       5.62001657       6.11043930       1.00000000       1.80999863       5.55219030       18.2889137    
   1.81999862       5.66702509       6.17184973       1.00000000       1.81999862       5.62479019       18.6542225    
   1.82999861       5.71433306       6.23387814       1.00000000       1.82999861       5.69778967       19.0238972    
   1.83999860       5.76194239       6.29652929       1.00000000       1.83999860       5.77118969       19.3979645    
   1.84999859       5.80985403       6.35981035       1.00000000       1.84999859       5.84498978       19.7764473    
   1.85999858       5.85806799       6.42372751       1.00000000       1.85999858       5.91918945       20.1593685    
   1.86999857       5.90658665       6.48828697       1.00000000       1.86999857       5.99378920       20.5467548    
   1.87999856       5.95541000       6.55349541       1.00000000       1.87999856       6.06878901       20.9386292    
   1.88999856       6.00453949       6.61935902       1.00000000       1.88999856       6.14418888       21.3350163    
   1.89999855       6.05397701       6.68588495       1.00000000       1.89999855       6.21998882       21.7359409    
   1.90999854       6.10372210       6.75307894       1.00000000       1.90999854       6.29618883       22.1414242    
   1.91999853       6.15377617       6.82094860       1.00000000       1.91999853       6.37278891       22.5514927    
   1.92999852       6.20414162       6.88950014       1.00000000       1.92999852       6.44978857       22.9661655    
   1.93999851       6.25481749       6.95874071       1.00000000       1.93999851       6.52718830       23.3854733    
   1.94999850       6.30580664       7.02867699       1.00000000       1.94999850       6.60498810       23.8094349    
   1.95999849       6.35710907       7.09931612       1.00000000       1.95999849       6.68318796       24.2380772    
   1.96999848       6.40872526       7.17066574       1.00000000       1.96999848       6.76178789       24.6714249    
   1.97999847       6.46065855       7.24273205       1.00000000       1.97999847       6.84078789       25.1095009    
   1.98999846       6.51290751       7.31552267       1.00000000       1.98999846       6.92018795       25.5523281    
   1.99999845       6.56547499       7.38904476       1.00000000       1.99999845       6.99998760       25.9999313    
   2.00999856       6.61836147       7.46330643       1.00000000       2.00999856       7.08018875       26.4523392    
   2.01999855       6.67156696       7.53831387       1.00000000       2.01999855       7.16078854       26.9095669    
   2.02999854       6.72509289       7.61407518       1.00000000       2.02999854       7.24178791       27.3716393    
   2.03999853       6.77894115       7.69059801       1.00000000       2.03999853       7.32318783       27.8385849    
   2.04999852       6.83311319       7.76788950       1.00000000       2.04999852       7.40498829       28.3104305    
   2.05999851       6.88760853       7.84595823       1.00000000       2.05999851       7.48718739       28.7871895    
   2.06999850       6.94242954       7.92481136       1.00000000       2.06999850       7.56978798       29.2689018    
   2.07999849       6.99757576       8.00445652       1.00000000       2.07999849       7.65278721       29.7555733    
   2.08999848       7.05304956       8.08490276       1.00000000       2.08999848       7.73618698       30.2472401    
   2.09999847       7.10885191       8.16615772       1.00000000       2.09999847       7.81998730       30.7439232    
   2.10999846       7.16498375       8.24822903       1.00000000       2.10999846       7.90418720       31.2456455    
   2.11999846       7.22144508       8.33112431       1.00000000       2.11999846       7.98878670       31.7524338    
   2.12999845       7.27823877       8.41485405       1.00000000       2.12999845       8.07378674       32.2643089    
   2.13999844       7.33536386       8.49942398       1.00000000       2.13999844       8.15918636       32.7812920    
   2.14999843       7.39282370       8.58484459       1.00000000       2.14999843       8.24498653       33.3034172    
   2.15999842       7.45061684       8.67112350       1.00000000       2.15999842       8.33118629       33.8306999    
   2.16999841       7.50874710       8.75827026       1.00000000       2.16999841       8.41778660       34.3631706    
   2.17999840       7.56721258       8.84629250       1.00000000       2.17999840       8.50478649       34.9008408    
   2.18999839       7.62601662       8.93519878       1.00000000       2.18999839       8.59218597       35.4437485    
   2.19999838       7.68515873       9.02499866       1.00000000       2.19999838       8.67998600       35.9919128    
   2.20999837       7.74464130       9.11570168       1.00000000       2.20999837       8.76818562       36.5453529    
   2.21999836       7.80446482       9.20731544       1.00000000       2.21999836       8.85678577       37.1041031    
   2.22999835       7.86462975       9.29985046       1.00000000       2.22999835       8.94578552       37.6681747    
   2.23999834       7.92513657       9.39331532       1.00000000       2.23999834       9.03518486       38.2375984    
   2.24999833       7.98598957       9.48771954       1.00000000       2.24999833       9.12498474       38.8124008    
   2.25999832       8.04718685       9.58307266       1.00000000       2.25999832       9.21518517       39.3926086    
   2.26999831       8.10873032       9.67938423       1.00000000       2.26999831       9.30578423       39.9782333    
   2.27999830       8.17062092       9.77666378       1.00000000       2.27999830       9.39678478       40.5693092    
   2.28999829       8.23285866       9.87492085       1.00000000       2.28999829       9.48818398       41.1658516    
   2.29999828       8.29544640       9.97416496       1.00000000       2.29999828       9.57998466       41.7678986    
   2.30999827       8.35838509       10.0744076       1.00000000       2.30999827       9.67218399       42.3754578    
   2.31999826       8.42167473       10.1756563       1.00000000       2.31999826       9.76478386       42.9885635    
   2.32999825       8.48531628       10.2779236       1.00000000       2.32999825       9.85778332       43.6072388    
   2.33999825       8.54931164       10.3812180       1.00000000       2.33999825       9.95118332       44.2315063    
   2.34999824       8.61366177       10.4855509       1.00000000       2.34999824       10.0449839       44.8613892    
   2.35999823       8.67836761       10.5909328       1.00000000       2.35999823       10.1391830       45.4969101    
   2.36999822       8.74343014       10.6973734       1.00000000       2.36999822       10.2337828       46.1380959    
   2.37999821       8.80884933       10.8048840       1.00000000       2.37999821       10.3287830       46.7849731    
   2.38999820       8.87462807       10.9134741       1.00000000       2.38999820       10.4241829       47.4375572    
   2.39999819       8.94076633       11.0231562       1.00000000       2.39999819       10.5199823       48.0958786    
   2.40999818       9.00726509       11.1339407       1.00000000       2.40999818       10.6161823       48.7599602    
   2.41999817       9.07412720       11.2458391       1.00000000       2.41999817       10.7127819       49.4298286    
   2.42999816       9.14135075       11.3588610       1.00000000       2.42999816       10.8097820       50.1055031    
   2.43999815       9.20893860       11.4730196       1.00000000       2.43999815       10.9071817       50.7870064    
   2.44999814       9.27689266       11.5883255       1.00000000       2.44999814       11.0049820       51.4743729    
   2.45999813       9.34521103       11.7047901       1.00000000       2.45999813       11.1031818       52.1676140    
   2.46999812       9.41389751       11.8224249       1.00000000       2.46999812       11.2017813       52.8667603    
   2.47999811       9.48295212       11.9412422       1.00000000       2.47999811       11.3007812       53.5718346    
   2.48999810       9.55237484       12.0612535       1.00000000       2.48999810       11.4001808       54.2828598    
   2.49999809       9.62216949       12.1824703       1.00000000       2.49999809       11.4999809       54.9998627    
   2.50999808       9.69233513       12.3049068       1.00000000       2.50999808       11.6001806       55.7228622    
   2.51999807       9.76287270       12.4285727       1.00000000       2.51999807       11.7007809       56.4518929    
   2.52999806       9.83378410       12.5534821       1.00000000       2.52999806       11.8017807       57.1869659    
   2.53999805       9.90506935       12.6796465       1.00000000       2.53999805       11.9031801       57.9281120    
   2.54999804       9.97673035       12.8070784       1.00000000       2.54999804       12.0049801       58.6753540    
   2.55999804       10.0487680       12.9357920       1.00000000       2.55999804       12.1071796       59.4287148    
   2.56999803       10.1211834       13.0657988       1.00000000       2.56999803       12.2097797       60.1882210    
   2.57999802       10.1939774       13.1971121       1.00000000       2.57999802       12.3127794       60.9538956    
   2.58999801       10.2671509       13.3297453       1.00000000       2.58999801       12.4161797       61.7257614    
   2.59999800       10.3407068       13.4637108       1.00000000       2.59999800       12.5199795       62.5038452    
   2.60999799       10.4146423       13.5990238       1.00000000       2.60999799       12.6241789       63.2881660    
   2.61999798       10.4889622       13.7356958       1.00000000       2.61999798       12.7287788       64.0787582    
   2.62999797       10.5636654       13.8737421       1.00000000       2.62999797       12.8337784       64.8756256    
   2.63999796       10.6387539       14.0131750       1.00000000       2.63999796       12.9391785       65.6788101    
   2.64999795       10.7142286       14.1540098       1.00000000       2.64999795       13.0449781       66.4883270    
   2.65999794       10.7900906       14.2962599       1.00000000       2.65999794       13.1511784       67.3042221    
   2.66999793       10.8663397       14.4399395       1.00000000       2.66999793       13.2577782       68.1264801    
   2.67999792       10.9429789       14.5850630       1.00000000       2.67999792       13.3647776       68.9551544    
   2.68999791       11.0200081       14.7316456       1.00000000       2.68999791       13.4721775       69.7902603    
   2.69999790       11.0974283       14.8797007       1.00000000       2.69999790       13.5799770       70.6318207    
   2.70999789       11.1752415       15.0292435       1.00000000       2.70999789       13.6881771       71.4798660    
   2.71999788       11.2534466       15.1802902       1.00000000       2.71999788       13.7967768       72.3344040    
   2.72999787       11.3320484       15.3328543       1.00000000       2.72999787       13.9057770       73.1954880    
   2.73999786       11.4110441       15.4869518       1.00000000       2.73999786       14.0151768       74.0631104    
   2.74999785       11.4904375       15.6425982       1.00000000       2.74999785       14.1249762       74.9373093    
   2.75999784       11.5702276       15.7998085       1.00000000       2.75999784       14.2351761       75.8181152    
   2.76999784       11.6504164       15.9585991       1.00000000       2.76999784       14.3457756       76.7055359    
   2.77999783       11.7310057       16.1189861       1.00000000       2.77999783       14.4567757       77.5996094    
   2.78999782       11.8119946       16.2809849       1.00000000       2.78999782       14.5681753       78.5003510    
   2.79999781       11.8933878       16.4446106       1.00000000       2.79999781       14.6799755       79.4078064    
   2.80999780       11.9751816       16.6098824       1.00000000       2.80999780       14.7921753       80.3219604    
   2.81999779       12.0573788       16.7768135       1.00000000       2.81999779       14.9047747       81.2428665    
   2.82999778       12.1399822       16.9454231       1.00000000       2.82999778       15.0177746       82.1705399    
   2.83999777       12.2229919       17.1157265       1.00000000       2.83999777       15.1311741       83.1050034    
   2.84999776       12.3064079       17.2877426       1.00000000       2.84999776       15.2449741       84.0462875    
   2.85999775       12.3902330       17.4614868       1.00000000       2.85999775       15.3591747       84.9944077    
   2.86999774       12.4744654       17.6369781       1.00000000       2.86999774       15.4737740       85.9493942    
   2.87999773       12.5591097       17.8142319       1.00000000       2.87999773       15.5887737       86.9112701    
   2.88999772       12.6441650       17.9932690       1.00000000       2.88999772       15.7041740       87.8800583    
   2.89999771       12.7296314       18.1741047       1.00000000       2.89999771       15.8199730       88.8557739    
   2.90999770       12.8155127       18.3567562       1.00000000       2.90999770       15.9361725       89.8384552    
   2.91999769       12.9018078       18.5412445       1.00000000       2.91999769       16.0527725       90.8281174    
   2.92999768       12.9885187       18.7275867       1.00000000       2.92999768       16.1697731       91.8247986    
   2.93999767       13.0756454       18.9158020       1.00000000       2.93999767       16.2871723       92.8284988    
   2.94999766       13.1631918       19.1059093       1.00000000       2.94999766       16.4049721       93.8392639    
   2.95999765       13.2511549       19.2979259       1.00000000       2.95999765       16.5231724       94.8571014    
   2.96999764       13.3395367       19.4918728       1.00000000       2.96999764       16.6417713       95.8820419    
   2.97999763       13.4283428       19.6877708       1.00000000       2.97999763       16.7607727       96.9141312    
   2.98999763       13.5175667       19.8856354       1.00000000       2.98999763       16.8801708       97.9533463    
   2.99999762       13.6072159       20.0854893       1.00000000       2.99999762       16.9999714       98.9997482    
   3.00999761       13.6972885       20.2873516       1.00000000       3.00999761       17.1201706       100.053352    
   3.01999760       13.7877855       20.4912434       1.00000000       3.01999760       17.2407703       101.114174    
   3.02999759       13.8787088       20.6971817       1.00000000       3.02999759       17.3617706       102.182251    
   3.03999758       13.9700603       20.9051933       1.00000000       3.03999758       17.4831715       103.257599    
   3.04999757       14.0618382       21.1152935       1.00000000       3.04999757       17.6049709       104.340240    
   3.05999756       14.1540461       21.3275051       1.00000000       3.05999756       17.7271709       105.430199    
   3.06999755       14.2466831       21.5418491       1.00000000       3.06999755       17.8497696       106.527496    
   3.07999754       14.3397522       21.7583485       1.00000000       3.07999754       17.9727688       107.632172    
   3.08999753       14.4332542       21.9770241       1.00000000       3.08999753       18.0961685       108.744232    
   3.09999752       14.5271893       22.1978970       1.00000000       3.09999752       18.2199688       109.863716    
   3.10999751       14.6215582       22.4209881       1.00000000       3.10999751       18.3441696       110.990646    
